trade_date,market,industry,moneydj_flow_rate_pct,source,source_url,moneydj_history_points,moneydj_history_latest_flow_rate_pct,moneydj_flow_rate_5d_avg_pct,moneydj_flow_rate_20d_avg_pct,moneydj_flow_rate_accel_pct,moneydj_flow_rate_5d_change_pct,moneydj_sector_return_20d_pct,moneydj_market_return_20d_pct,moneydj_relative_strength_20d_pct,moneydj_validation_status,moneydj_validation_message
2025-06-08,TWSE,其他電子,6.07,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,5.74,6.026,5.654,0.3719999999999999,-0.8399999999999999,8.477011494252862,7.850862142815784,0.6261493514370775,warning,表格與明細圖最新流向率差異偏大 0.33 pct
2025-06-08,TWSE,建材營造,0.32,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.33,0.26,0.2045,0.05550000000000002,0.15000000000000002,1.1230341471891503,7.850862142815784,-6.727827995626634,pass,表格與明細圖最新流向率差異 0.01 pct
2025-06-08,TWSE,航運業,1.33,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,1.41,1.3,1.0215,0.27849999999999997,0.07999999999999985,5.58951484112562,7.850862142815784,-2.261347301690164,warning,表格與明細圖最新流向率差異偏大 0.08 pct
2025-06-08,TWSE,觀光餐旅,0.07,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.06,0.046,0.0375,0.0085,0.03,1.8224573780129427,7.850862142815784,-6.028404764802842,pass,表格與明細圖最新流向率差異 0.01 pct
2025-06-08,TWSE,金融保險,3.97,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,3.72,3.558,2.532,1.0259999999999998,1.2000000000000002,14.512631147060539,7.850862142815784,6.661769004244754,warning,表格與明細圖最新流向率差異偏大 0.25 pct
2025-06-08,TWSE,貿易百貨,0.14,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.14,0.21800000000000003,0.145,0.07300000000000004,-0.09,4.069312950577619,7.850862142815784,-3.781549192238165,pass,表格與明細圖最新流向率差異 0.00 pct
2025-06-08,TWSE,油電燃氣,0.09,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.11,0.11200000000000002,0.1015,0.01050000000000001,0.020000000000000004,4.513251115192851,7.850862142815784,-3.337611027622933,pass,表格與明細圖最新流向率差異 0.02 pct
2025-06-08,TWSE,綠能環保,0.21,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.19,0.20600000000000002,0.22200000000000003,-0.016000000000000014,0.01999999999999999,14.069464300731639,7.850862142815784,6.218602157915854,pass,表格與明細圖最新流向率差異 0.02 pct
2025-06-08,TWSE,數位雲端,0.14,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.13,0.146,0.0645,0.08149999999999999,0.0,40.97318219518937,7.850862142815784,33.12232005237359,pass,表格與明細圖最新流向率差異 0.01 pct
2025-06-08,TWSE,運動休閒,0.27,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.35,0.236,0.147,0.089,0.22999999999999998,6.412930135557859,7.850862142815784,-1.437932007257925,warning,表格與明細圖最新流向率差異偏大 0.08 pct
2025-06-08,TWSE,居家生活,0.04,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.03,0.04,0.0355,0.004500000000000004,-0.020000000000000004,-1.149910328093684,7.850862142815784,-9.000772470909467,pass,表格與明細圖最新流向率差異 0.01 pct
2025-06-08,TWSE,其他,0.49,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.44,0.392,0.3135,0.07850000000000001,0.2,4.395893656225325,7.850862142815784,-3.4549684865904595,pass,表格與明細圖最新流向率差異 0.05 pct
2025-06-08,TPEX,紡織纖維,0.01,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.01,0.01,0.010499999999999999,-0.0004999999999999987,0.0,-0.35480349344978457,2.146868557617121,-2.5016720510669055,pass,表格與明細圖最新流向率差異 0.00 pct
2025-06-08,TPEX,電機機械,0.99,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.78,1.0,1.2315,-0.23150000000000004,-0.5999999999999999,6.686593067540869,2.146868557617121,4.539724509923748,warning,表格與明細圖最新流向率差異偏大 0.21 pct
2025-06-08,TPEX,化工,0.71,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.51,0.6220000000000001,0.82,-0.19799999999999984,0.0,-3.0322442878496614,2.146868557617121,-5.179112845466783,warning,表格與明細圖最新流向率差異偏大 0.20 pct
2025-06-08,TPEX,生技醫療,0.71,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.67,0.536,0.4965,0.039500000000000035,0.20000000000000007,-0.3478260869565264,2.146868557617121,-2.4946946445736473,pass,表格與明細圖最新流向率差異 0.04 pct
2025-06-08,TPEX,鋼鐵,0.1,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.05,0.07200000000000001,0.0915,-0.01949999999999999,-0.020000000000000004,-0.36782235542537345,2.146868557617121,-2.5146909130424944,pass,表格與明細圖最新流向率差異 0.05 pct
2025-06-08,TPEX,電子,88.02,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,90.95,91.05,91.3955,-0.34550000000000125,-0.39000000000000057,1.9476609541454248,2.146868557617121,-0.19920760347169608,warning,表格與明細圖最新流向率差異偏大 2.93 pct
2025-06-08,TPEX,半導體,40.2,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,43.82,47.25,50.2415,-2.991500000000002,-5.140000000000001,-1.8587746625129853,2.146868557617121,-4.005643220130106,warning,表格與明細圖最新流向率差異偏大 3.62 pct
2025-06-08,TPEX,電腦及週邊設備,9.56,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,6.77,7.122,6.609999999999999,0.5120000000000005,-0.4800000000000004,4.979273835089648,2.146868557617121,2.8324052774725272,warning,表格與明細圖最新流向率差異偏大 2.79 pct
2025-06-08,TPEX,光電,2.8,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,4.56,3.5739999999999994,3.137,0.4369999999999994,1.6999999999999997,14.669582877675369,2.146868557617121,12.522714320058249,warning,表格與明細圖最新流向率差異偏大 1.76 pct
2025-06-08,TPEX,通信網路,7.22,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,8.18,7.3,8.1685,-0.8685,1.3399999999999999,-0.5613857630547447,2.146868557617121,-2.7082543206718657,warning,表格與明細圖最新流向率差異偏大 0.96 pct
2025-06-08,TPEX,電子零組件,21.4,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,20.44,18.254,15.898500000000002,2.3554999999999993,2.870000000000001,11.209575679251671,2.146868557617121,9.06270712163455,warning,表格與明細圖最新流向率差異偏大 0.96 pct
2025-06-08,TPEX,電子通路,0.96,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,1.14,0.966,1.073,-0.10699999999999998,0.3699999999999999,17.42109483198484,2.146868557617121,15.274226274367717,warning,表格與明細圖最新流向率差異偏大 0.18 pct
2025-06-08,TPEX,資訊服務,0.69,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,1.02,0.756,0.32,0.436,0.38,7.2003918580602955,2.146868557617121,5.0535233004431745,warning,表格與明細圖最新流向率差異偏大 0.33 pct
2025-06-08,TPEX,其他電子,5.19,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,5.02,5.826,5.944,-0.11800000000000033,-1.4300000000000006,4.085463595714156,2.146868557617121,1.9385950380970352,warning,表格與明細圖最新流向率差異偏大 0.17 pct
2025-06-08,TPEX,建材營造,0.1,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.11,0.098,0.0695,0.028499999999999998,0.05,2.9234444318052555,2.146868557617121,0.7765758741881346,pass,表格與明細圖最新流向率差異 0.01 pct
2025-06-08,TPEX,航運業,0.05,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.11,0.076,0.032,0.044,0.020000000000000004,2.4699401765089,2.146868557617121,0.32307161889177927,warning,表格與明細圖最新流向率差異偏大 0.06 pct
2025-06-08,TPEX,觀光餐旅,0.05,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.06,0.048,0.038,0.010000000000000002,0.019999999999999997,0.027300027300025675,2.146868557617121,-2.1195685303170952,pass,表格與明細圖最新流向率差異 0.01 pct
2025-06-08,TPEX,文化創意,1.36,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,1.05,1.056,0.6615,0.3945000000000001,0.4700000000000001,6.34516707688455,2.146868557617121,4.198298519267429,warning,表格與明細圖最新流向率差異偏大 0.31 pct
2025-06-08,TPEX,綠能環保,0.22,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.14,0.176,0.24900000000000003,-0.07300000000000004,-0.09,1.0989969472307015,2.146868557617121,-1.0478716103864194,warning,表格與明細圖最新流向率差異偏大 0.08 pct
2025-06-08,TPEX,數位雲端,0.65,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.41,0.33799999999999997,0.1985,0.13949999999999996,0.03999999999999998,6.881903143585388,2.146868557617121,4.735034585968267,warning,表格與明細圖最新流向率差異偏大 0.24 pct
2025-06-08,TPEX,居家生活,0.21,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.1,0.074,0.089,-0.015,0.04000000000000001,-0.25759364602339074,2.146868557617121,-2.4044622036405117,warning,表格與明細圖最新流向率差異偏大 0.11 pct
2025-06-08,TPEX,其他,0.86,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,1.3,0.638,0.508,0.13,0.76,1.7447932665724641,2.146868557617121,-0.4020752910446568,warning,表格與明細圖最新流向率差異偏大 0.44 pct
