trade_date,market,industry,moneydj_flow_rate_pct,source,source_url,moneydj_history_points,moneydj_history_latest_flow_rate_pct,moneydj_flow_rate_5d_avg_pct,moneydj_flow_rate_20d_avg_pct,moneydj_flow_rate_accel_pct,moneydj_flow_rate_5d_change_pct,moneydj_sector_return_20d_pct,moneydj_market_return_20d_pct,moneydj_relative_strength_20d_pct,moneydj_validation_status,moneydj_validation_message
2026-06-09,TWSE,水泥,0.09,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.09,0.11599999999999999,0.11499999999999999,0.0010000000000000009,-0.03,-2.664083313150889,8.048290613783848,-10.712373926934738,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,食品,0.19,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.19,0.20800000000000002,0.176,0.03200000000000003,-0.04999999999999999,-1.2727141620997973,8.048290613783848,-9.321004775883646,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,塑膠,0.81,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.81,0.95,0.798,0.1519999999999999,-0.3899999999999999,8.050648741597644,8.048290613783848,0.0023581278137960737,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,紡織纖維,0.26,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.26,0.33999999999999997,0.271,0.06899999999999995,-0.08000000000000002,5.086166143796467,8.048290613783848,-2.9621244699873817,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,電機機械,2.09,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,2.09,3.19,2.4035,0.7864999999999998,-1.1,-1.9889771719665439,8.048290613783848,-10.037267785750393,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,電器電纜,0.2,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.2,0.46399999999999997,0.268,0.19599999999999995,-0.45,4.0081324426372245,8.048290613783848,-4.040158171146624,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,化學生技醫療,1.37,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,1.37,1.198,1.287,-0.08899999999999997,0.5400000000000001,4.616773118578177,8.048290613783848,-3.4315174952056715,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,化工,0.7,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.7,0.6799999999999999,0.7545,-0.07450000000000001,0.16999999999999993,0.040768485960351875,8.048290613783848,-8.007522127823496,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,生技醫療,0.68,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.68,0.52,0.5345,-0.014499999999999957,0.38000000000000006,7.174114838880774,8.048290613783848,-0.8741757749030743,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,玻璃陶瓷,0.35,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.35,0.40800000000000003,0.5625,-0.15449999999999997,-0.10000000000000003,-5.037431797995174,8.048290613783848,-13.085722411779022,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,造紙,0.04,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.04,0.05600000000000001,0.0245,0.03150000000000001,0.02,6.137854225962136,8.048290613783848,-1.9104363878217123,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,鋼鐵,0.3,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.3,0.392,0.3225,0.0695,-0.12,2.9595152366733934,8.048290613783848,-5.088775377110455,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,橡膠,0.11,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.11,0.136,0.075,0.06100000000000001,-0.030000000000000013,5.380265313672616,8.048290613783848,-2.668025300111232,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,汽車,0.32,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.32,0.29,0.257,0.032999999999999974,0.020000000000000018,5.1711916070036335,8.048290613783848,-2.877099006780215,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,電子,77.81,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,77.81,75.192,80.40950000000001,-5.217500000000015,-1.4399999999999977,7.593813718217768,8.048290613783848,-0.4544768955660805,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,半導體,32.58,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,32.58,32.519999999999996,36.761,-4.241000000000007,1.8099999999999987,5.90708011730372,8.048290613783848,-2.141210496480128,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,電腦及週邊設備,8.96,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,8.96,11.084,8.9635,2.1205,-6.5,8.686094069529648,8.048290613783848,0.6378034557458001,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,光電,4.52,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,4.52,5.808,6.6995000000000005,-0.8915000000000006,-4.83,17.776959882223032,8.048290613783848,9.728669268439184,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,通信網路,2.04,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,2.04,2.214,3.2015000000000002,-0.9875000000000003,-0.33000000000000007,3.9835331153892595,8.048290613783848,-4.064757498394589,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,電子零組件,22.96,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,22.96,16.004,17.8125,-1.8084999999999987,9.860000000000001,16.17738913179263,8.048290613783848,8.129098518008782,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,電子通路,1.28,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,1.28,1.3820000000000001,1.167,0.21500000000000008,0.07000000000000006,1.3788456055775944,8.048290613783848,-6.669445008206254,pass,表格與明細圖最新流向率差異 0.00 pct
2026-06-09,TWSE,資訊服務,0.15,moneydj,https://www.moneydj.com/z/zb/zba/zba.djhtm,60,0.15,0.146,0.0765,0.06949999999999999,-0.03,9.181901746501907,8.048290613783848,1.133611132718059,pass,表格與明細圖最新流向率差異 0.00 pct
