Date,SecuritiesCompanyCode,CompanyName,Capitals,ClosePrice,SecuritiesIndustryCode
1150605,3285,微端,42735,31.70,其他電子業
1150605,3287,廣寰科,43970,36.75,電腦及週邊設備業
1150605,3288,點晶,16380,23.45,電子零組件業
1150605,3289,宜特,86746,182.50,其他電子業
1150605,3290,東浦,90215,50.20,電子零組件業
1150605,3293,鈊象,281801,790.00,文化創意業
1150605,3294,英濟,132015,38.30,電子零組件業
1150605,3297,杭特,36049,33.20,光電業
1150605,3303,岱稜,94090,52.00,其他電子業
1150605,3306,鼎天,50607,49.00,通信網路業
1150605,3310,佳穎,74948,72.20,電子零組件業
1150605,3313,斐成,221133,11.25,建材營造
1150605,3317,尼克森,90000,81.10,半導體業
1150605,3322,建舜電,137582,14.25,電子零組件業
1150605,3323,加百裕,99455,37.80,電腦及週邊設備業
1150605,3324,雙鴻,93076,1110.00,其他電子業
1150605,3325,旭品,110168,13.65,電腦及週邊設備業
1150605,3332,幸康,48104,68.00,電子零組件業
1150605,3339,泰谷,66568,48.85,光電業
1150605,3349,寶德,46071,18.00,電腦及週邊設備業
1150605,3354,律勝,70112,30.30,電子零組件業
1150605,3357,臺慶科,114936,296.00,電子零組件業
1150605,3360,尚立,76402,14.55,電子通路業
1150605,3362,先進光,147445,148.00,光電業
1150605,3363,上詮,113640,908.00,通信網路業
1150605,3372,典範,175324,21.20,半導體業
1150605,3373,熱映,47618,16.90,其他電子業
1150605,3374,精材,271364,246.50,半導體業
1150605,3379,彬台,38041,39.80,電機機械
1150605,3388,崇越電,74065,100.50,電子零組件業
1150605,3390,旭軟,79329,26.80,電子零組件業
1150605,3402,漢科,73047,141.00,其他電子業
1150605,3430,奇鈦科,33716,144.50,化學工業
1150605,3434,哲固,35754,34.00,光電業
1150605,3438,類比科,47165,70.30,半導體業
1150605,3441,聯一光,40039,60.20,光電業
1150605,3444,利機,44996,103.00,電子通路業
1150605,3455,由田,59850,220.00,光電業
1150605,3465,進泰電子,35329,32.00,其他電子業
1150605,3466,德晉,77892,33.05,通信網路業
1150605,3467,台灣精材,31106,66.50,半導體業
1150605,3479,安勤,72630,129.00,電腦及週邊設備業
1150605,3483,力致,99049,98.00,電腦及週邊設備業
1150605,3484,崧騰,78828,44.65,電子零組件業
1150605,3485,敘豐,38500,350.00,電子零組件業
1150605,3489,森寶,90452,22.45,建材營造
1150605,3490,單井,55006,36.70,光電業
1150605,3491,昇達科,68805,1935.00,通信網路業
1150605,3492,長盛,35531,22.80,電子零組件業
1150605,3498,陽程,61273,130.50,其他電子業
1150605,3499,環天科,54970,15.05,通信網路業
1150605,3508,位速,104311,19.55,其他電子業
1150605,3511,矽瑪,79972,25.50,電子零組件業
1150605,3512,皇龍,113072,20.85,建材營造
1150605,3516,亞帝歐,59560,23.55,光電業
1150605,3520,華盈,68846,17.05,電子零組件業
1150605,3521,台鋼建設,185765,12.55,建材營造
1150605,3522,御嵿,104096,11.70,觀光餐旅
1150605,3523,迎輝,64257,20.95,光電業
1150605,3526,凡甲,65850,384.00,電子零組件業
1150605,3527,聚積,44445,61.30,半導體業
1150605,3529,力旺,74686,3435.00,半導體業
1150605,3531,先益,61175,23.65,光電業
1150605,3537,堡達,56242,83.60,電子零組件業
1150605,3540,曜越,72458,27.00,電腦及週邊設備業
1150605,3541,西柏,56349,22.60,其他電子業
1150605,3546,宇峻,58427,82.30,文化創意業
1150605,3548,兆利,67744,104.50,電子零組件業
1150605,3551,世禾,62274,201.00,綠能環保
1150605,3552,同致,97918,54.00,其他電子業
1150605,3555,博士旺,39998,226.00,半導體業
1150605,3556,禾瑞亞,63702,75.00,半導體業
1150605,3558,神準,59060,133.00,通信網路業
1150605,3564,其陽,59123,52.20,通信網路業
1150605,3567,逸昌,33954,28.35,半導體業
1150605,3570,大塚,17097,191.50,資訊服務業
1150605,3577,泓格,63965,138.00,電腦及週邊設備業
1150605,3580,友威科,39470,100.50,其他電子業
1150605,3581,博磊,51006,173.50,半導體業
1150605,3587,閎康,71168,303.50,其他電子業
1150605,3594,磐儀,95948,47.50,電腦及週邊設備業
1150605,3597,映興,39236,28.55,電子零組件業
1150605,3609,三一東林,38419,27.80,電子零組件業
1150605,3611,鼎翰,47554,190.50,電腦及週邊設備業
1150605,3615,安可,68466,60.20,光電業
1150605,3623,富晶通,29185,24.80,光電業
1150605,3624,光頡,117340,108.00,電子零組件業
1150605,3625,西勝,114246,15.70,電腦及週邊設備業
1150605,3628,盈正,45000,74.70,其他電子業
1150605,3629,地心引力,32954,15.90,文化創意業
1150605,3630,新鉅科,204191,29.60,光電業
1150605,3631,晟楠,81820,34.45,電子零組件業
1150605,3632,研勤,40889,8.30,通信網路業
1150605,3646,艾恩特,39297,23.85,電子零組件業
1150605,3663,鑫科,108494,78.50,其他電子業
1150605,3664,安瑞-KY,71945,7.97,通信網路業
1150605,3666,光耀,138949,26.75,光電業
1150605,3672,康聯訊,40790,11.30,通信網路業
1150605,3675,德微,53057,384.00,半導體業
1150605,3680,家登,96092,520.00,半導體業
1150605,3684,榮昌,30304,60.10,通信網路業
1150605,3685,元創精密,79574,28.75,電機機械
1150605,3687,歐買尬,30060,76.80,數位雲端
1150605,3689,湧德,89390,141.50,電子零組件業
1150605,3691,碩禾,91883,160.00,光電業
1150605,3693,營邦,42990,569.00,電腦及週邊設備業
1150605,3707,漢磊,396581,76.50,半導體業
1150605,3709,鑫聯大投控,145569,84.30,電腦及週邊設備業
1150605,3710,連展投控,287250,6.18,電子零組件業
1150605,3713,新晶投控,88099,16.45,綠能環保
1150605,4102,永日,42373,18.00,生技醫療
1150605,4105,東洋,248649,75.50,生技醫療
1150605,4107,邦特,69298,116.50,生技醫療
1150605,4109,加捷生醫,118736,13.05,生技醫療
1150605,4111,濟生,59832,30.15,生技醫療
1150605,4113,聯上,231138,15.20,建材營造
1150605,4114,健喬,510175,30.70,生技醫療
1150605,4116,明基醫,44566,38.15,生技醫療
1150605,4120,友華,86747,45.75,生技醫療
1150605,4121,優盛,83111,14.20,生技醫療
1150605,4123,晟德,769034,38.80,生技醫療
1150605,4126,太醫,72600,80.40,生技醫療
1150605,4127,天良,45760,68.90,生技醫療
1150605,4128,中天,588170,15.15,生技醫療
1150605,4129,聯合,96437,90.30,生技醫療
1150605,4130,健亞,137887,26.30,生技醫療
1150605,4131,浩泰,39879,34.00,生技醫療
1150605,4138,曜亞,39930,52.30,生技醫療
1150605,4139,馬光-KY,45009,22.35,生技醫療
1150605,4147,中裕,273202,55.40,生技醫療
1150605,4153,鈺緯,58668,31.45,生技醫療
1150605,4154,樂威科-KY,38390,13.50,其他
1150605,4157,太景*-KY,711833,9.12,生技醫療
1150605,4160,訊聯基因,26690,40.70,生技醫療
1150605,4161,聿新科,59808,23.25,生技醫療
1150605,4162,智擎,145677,55.50,生技醫療
1150605,4163,鐿鈦,50700,124.00,生技醫療
1150605,4166,友霖,243035,23.65,生技醫療
1150605,4167,松瑞藥,310444,20.65,生技醫療
1150605,4168,醣聯,112521,26.10,生技醫療
1150605,4171,瑞基,58057,18.00,農業科技
1150605,4173,久裕,74574,18.55,生技醫療
1150605,4174,浩鼎,131579,29.15,生技醫療
1150605,4175,杏一,42323,54.10,生技醫療
1150605,4183,福永生技,23800,13.80,生技醫療
1150605,4188,安克,63332,10.90,生技醫療
1150605,4192,杏國,35164,20.70,生技醫療
1150605,4198,欣大健康,24108,37.75,生技醫療
1150605,4205,中華食,97649,73.30,食品工業
1150605,4207,環泰,198538,19.55,食品工業
1150605,4303,信立,94605,48.30,塑膠工業
1150605,4304,勝昱,61038,26.35,塑膠工業
1150605,4305,世坤,55014,43.70,塑膠工業
1150605,4401,東隆興,122692,13.95,紡織纖維
1150605,4402,郡都開發,67991,13.35,紡織纖維
1150605,4406,新昕纖,51912,9.82,紡織纖維
1150605,4413,飛寶企業,31314,16.75,紡織纖維
1150605,4416,三圓,73586,11.50,建材營造
1150605,4417,金洲,83971,46.20,紡織纖維
1150605,4419,皇家美食,169163,45.60,觀光餐旅
1150605,4420,光明,40455,38.75,紡織纖維
1150605,4430,耀億,56273,17.70,其他
1150605,4432,銘旺實,50589,16.50,紡織纖維
1150605,4433,興采,61299,20.85,紡織纖維
1150605,4442,竣邦-KY,32305,50.70,紡織纖維
1150605,4502,健信,57469,15.95,電機機械
1150605,4503,金雨,78313,39.10,電機機械
1150605,4506,崇友,177012,117.50,電機機械
1150605,4510,高鋒,108977,49.40,電機機械
1150605,4513,福裕,134361,15.25,電機機械
1150605,4523,永彰,64949,30.10,電機機械
1150605,4527,方土霖,76152,41.95,電機機械
1150605,4528,江興鍛,84165,15.80,電機機械
1150605,4529,淳紳,84549,4.83,其他
1150605,4530,宏易,35794,25.30,觀光餐旅
1150605,4533,協易機,158434,31.00,電機機械
1150605,4534,慶騰,86788,33.15,電機機械
1150605,4535,至興,75661,27.20,電機機械
1150605,4538,大詠城,59469,18.50,電機機械
1150605,4541,晟田,67647,47.25,其他
1150605,4542,科嶠,34586,286.00,電子零組件業
1150605,4543,萬在,59772,41.85,電機機械
1150605,4549,桓達,57002,120.50,電機機械
1150605,4550,長佳,37838,25.00,電機機械
1150605,4554,橙的,26327,30.40,其他電子業
1150605,4556,旭然,42302,43.70,其他
1150605,4558,寶緯,50000,19.60,電機機械
1150605,4561,健椿,58521,47.70,電機機械
1150605,4563,百德,54950,49.15,電機機械
1150605,4568,科際精密,31730,41.90,電機機械
1150605,4577,達航科技,49137,97.60,其他電子業
1150605,4580,捷流閥業,46803,82.50,電機機械
1150605,4584,君帆,30002,42.15,電機機械
1150605,4609,唐鋒,47946,5.40,居家生活
1150605,4702,中美實,72333,10.15,居家生活
1150605,4706,大恭,79030,31.95,化學工業
1150605,4707,磐亞,403715,20.00,化學工業
1150605,4711,永純,61056,18.20,化學工業
1150605,4714,永捷,178088,13.75,化學工業
1150605,4716,大立,94427,16.80,化學工業
1150605,4721,美琪瑪,74986,88.50,化學工業
1150605,4726,永昕,207251,27.35,生技醫療
1150605,4728,雙美,54463,379.00,生技醫療
1150605,4729,熒茂,79226,24.30,光電業
1150605,4735,豪展,41568,32.65,生技醫療
1150605,4741,泓瀚,34812,62.90,化學工業
1150605,4743,合一,480409,50.40,生技醫療
1150605,4744,皇將,56948,35.05,生技醫療
1150605,4745,合富-KY,77449,15.20,生技醫療
1150605,4747,強生,45461,55.70,生技醫療
1150605,4749,新應材,92732,1015.00,半導體業
1150605,4754,國碳科,30283,38.25,化學工業
1150605,4760,勤凱,32218,411.00,其他電子業
1150605,4767,誠泰科技,31415,27.50,化學工業
1150605,4768,晶呈科技,47487,440.00,化學工業
1150605,4772,台特化,147681,297.50,化學工業
1150605,4806,桂田文創,99947,10.35,文化創意業
1150605,4903,聯光通,105343,44.10,通信網路業
1150605,4905,台聯電,29260,81.20,生技醫療
1150605,4907,富宇,118145,39.00,建材營造
1150605,4908,前鼎,78216,226.50,通信網路業
1150605,4909,新復興,93356,50.00,通信網路業
1150605,4911,德英,63719,32.00,生技醫療
1150605,4923,力士,33890,45.70,半導體業
1150605,4924,欣厚-KY,37164,12.75,綠能環保
1150605,4931,新盛力,65565,242.50,電腦及週邊設備業
1150605,4933,友輝,82611,73.90,光電業
1150605,4939,亞電,98200,59.70,電子零組件業
1150605,4946,辣椒,8852,109.50,文化創意業
1150605,4950,金耘國際,57729,16.10,鋼鐵工業
1150605,4951,精拓科,34148,113.00,半導體業
1150605,4953,緯軟,73147,143.00,資訊服務業
1150605,4966,譜瑞-KY,78957,736.00,半導體業
1150605,4971,IET-KY,39985,670.00,半導體業
1150605,4972,湯石照明,56888,16.95,光電業
1150605,4973,廣穎,65292,171.50,半導體業
1150605,4974,亞泰,72500,77.20,電子零組件業
1150605,4979,華星光,142359,596.00,通信網路業
1150605,4991,環宇-KY,120943,654.00,半導體業
1150605,4995,晶達,42592,46.15,光電業
1150605,5009,榮剛,602471,37.25,鋼鐵工業
1150605,5011,久陽,100673,18.70,鋼鐵工業
1150605,5013,強新,133416,28.15,鋼鐵工業
1150605,5014,建錩,183265,11.40,鋼鐵工業
1150605,5015,華祺,60639,24.30,鋼鐵工業
1150605,5016,松和,49622,25.55,鋼鐵工業
1150605,5201,凱衛,38674,29.20,資訊服務業
1150605,5202,力新,89094,15.75,資訊服務業
1150605,5205,中茂,13500,22.75,綠能環保
1150605,5206,坤悅,171517,23.60,建材營造
1150605,5209,新鼎,28551,175.50,其他
1150605,5210,寶碩,82177,29.90,資訊服務業
1150605,5211,蒙恬,32024,19.30,資訊服務業
1150605,5212,凌網,34633,46.15,資訊服務業
1150605,5213,亞昕,721334,26.80,建材營造
1150605,5220,萬達光電,39667,23.00,光電業
1150605,5223,安力-KY,44549,26.35,電腦及週邊設備業
1150605,5227,立凱-KY,68000,25.20,電子零組件業
1150605,5228,鈺鎧,38056,69.40,電子零組件業
1150605,5230,雷笛克光學,55976,18.35,光電業
1150605,5236,凌陽創新,60004,164.50,半導體業
1150605,5245,智晶,45127,27.85,光電業
1150605,5251,天鉞電,33733,31.15,光電業
1150605,5263,智崴,73936,107.50,文化創意業
1150605,5272,笙科,55276,22.35,半導體業
1150605,5274,信驊,37802,17505.00,半導體業
1150605,5276,達輝-KY,39500,19.40,其他
1150605,5278,尚凡*,300000,23.30,數位雲端
1150605,5287,數字,60310,149.50,數位雲端
1150605,5289,宜鼎,96355,1755.00,電腦及週邊設備業
1150605,5291,邑昇,39890,67.80,電子零組件業
1150605,5299,杰力,50888,110.00,半導體業
1150605,5301,寶得利,65890,6.81,觀光餐旅
1150605,5302,太欣,159888,10.70,半導體業
1150605,5309,系統電,230870,74.30,電子零組件業
1150605,5310,天剛,28943,23.80,資訊服務業
1150605,5312,寶島科,60059,95.60,生技醫療
1150605,5314,世紀*,292000,61.20,其他
1150605,5315,光聯,106351,22.50,光電業
1150605,5321,美而快,53179,45.55,數位雲端
1150605,5324,士開,226379,12.15,建材營造
1150605,5328,華容,172710,40.70,電子零組件業
1150605,5340,建榮,194893,95.10,電子零組件業
1150605,5344,立衛,79447,16.05,半導體業
1150605,5345,馥鴻,37795,24.20,其他
1150605,5347,世界,1867392,161.50,半導體業
1150605,5348,正能量智能,14775,15.45,運動休閒
1150605,5351,鈺創,328464,86.20,半導體業
1150605,5353,台林,75765,34.05,通信網路業
1150605,5355,佳總,166122,6.70,電子零組件業
1150605,5356,協益,103040,27.35,電腦及週邊設備業
1150605,5364,力麗店,63849,8.86,觀光餐旅
1150605,5371,中光電,390981,73.50,光電業
1150605,5381,光譜,207835,30.95,電機機械
1150605,5386,青雲,36080,511.00,電腦及週邊設備業
1150605,5392,能率,176562,45.60,光電業
1150605,5398,慕康生醫,49465,18.10,其他
1150605,5403,中菲,78176,92.10,資訊服務業
1150605,5410,國眾,92281,40.05,資訊服務業
1150605,5425,台半,263485,101.00,半導體業
1150605,5426,振發,143800,29.95,電腦及週邊設備業
1150605,5432,新門,20687,135.50,綠能環保
1150605,5438,東友,112536,19.80,電腦及週邊設備業
1150605,5439,高技,92976,364.50,電子零組件業
1150605,5443,均豪,164746,115.00,半導體業
1150605,5450,南良,122403,13.30,其他
1150605,5452,佶優,148763,35.60,其他電子業
1150605,5455,昇益,65501,25.00,建材營造
1150605,5457,宣德,196455,31.00,電子零組件業
1150605,5460,同協,58778,15.05,電子零組件業
1150605,5464,霖宏,71071,67.60,電子零組件業
1150605,5465,富驊,147682,27.15,電腦及週邊設備業
1150605,5468,凱鈺,58922,17.80,半導體業
1150605,5474,聰泰,39756,175.50,電腦及週邊設備業
1150605,5475,德宏,127127,280.50,電子零組件業
1150605,5478,智冠,156074,104.00,文化創意業
1150605,5481,新華,71402,18.70,其他
1150605,5483,中美晶,641221,152.50,半導體業
1150605,5487,通泰,24222,27.65,半導體業
1150605,5488,松普,91586,13.00,電子零組件業
1150605,5489,彩富,102706,40.45,其他電子業
1150605,5490,同亨,96152,29.15,電腦及週邊設備業
1150605,5493,三聯,43689,93.10,其他電子業
1150605,5498,凱崴,193548,61.80,電子零組件業
1150605,5508,永信建,217428,55.90,建材營造
1150605,5511,德昌,113440,73.70,建材營造
1150605,5512,力麒,766312,8.03,建材營造
1150605,5514,三豐,236118,13.75,建材營造
1150605,5516,雙喜,51545,10.80,建材營造
1150605,5520,力泰,59975,81.40,建材營造
1150605,5523,豐謙,155001,30.45,建材營造
1150605,5529,鉅陞,105769,22.70,建材營造
1150605,5530,龍巖,420084,51.60,其他
1150605,5536,聖暉*,124080,1130.00,其他電子業
1150605,5543,桓鼎-KY,46703,30.00,建材營造
1150605,5547,久舜,45288,22.10,建材營造
1150605,5548,安倉,57824,23.35,建材營造
1150605,5601,台聯櫃,64800,32.05,航運業
1150605,5603,陸海,104876,15.30,航運業
1150605,5604,中連,108782,31.45,其他
1150605,5609,中菲行,142884,82.10,航運業
1150605,5701,劍湖山,143000,6.43,觀光餐旅
1150605,5703,亞都,70239,14.45,觀光餐旅
1150605,5704,老爺知,58861,21.15,觀光餐旅
1150605,5864,致和證,454495,53.60,金融業
1150605,5878,台名,25024,39.50,金融業
1150605,5902,德記,94500,35.45,居家生活
1150605,5903,全家,223220,189.00,居家生活
1150605,5904,寶雅,106443,577.00,居家生活
1150605,5905,南仁湖,281623,8.34,觀光餐旅
1150605,6015,宏遠證,393240,22.60,金融業
1150605,6016,康和證,686595,36.00,金融業
1150605,6020,大展證,252353,25.10,金融業
1150605,6021,美好證,312390,44.30,金融業
1150605,6023,元大期,319976,99.70,金融業
1150605,6026,福邦證,396161,19.15,金融業
1150605,6028,公勝保經,25000,79.80,金融業
1150605,6101,寬魚國際,114618,41.10,文化創意業
1150605,6103,合邦,13604,39.20,半導體業
1150605,6104,創惟,91127,103.00,半導體業
1150605,6109,亞元,87825,11.50,通信網路業
1150605,6111,光聚晶電,109091,44.00,文化創意業
1150605,6113,亞矽,52549,26.20,電子通路業
1150605,6114,久威,43911,30.40,電子零組件業
1150605,6118,建達,90889,17.90,電子通路業
1150605,6121,新普,184970,422.50,電腦及週邊設備業
1150605,6122,擎邦,78091,48.60,電機機械
1150605,6123,上奇,62089,46.70,資訊服務業
1150605,6124,業強,182479,33.50,電子零組件業
1150605,6125,廣運,259011,64.80,電機機械
1150605,6126,信音,129770,42.50,電子零組件業
1150605,6127,九豪,108079,75.60,電子零組件業
1150605,6129,普誠,180943,16.40,半導體業
1150605,6130,上亞科技,46300,22.10,生技醫療
1150605,6134,萬旭,81882,35.35,電子零組件業
1150605,6138,茂達,75635,323.50,半導體業
1150605,6140,訊達,54897,23.20,資訊服務業
1150605,6143,振曜,86058,95.80,通信網路業
1150605,6144,得利影,38273,14.60,文化創意業
1150605,6146,耕興,101867,220.50,其他電子業
1150605,6147,頎邦,744593,270.00,半導體業
1150605,6148,驊宏資,46603,35.00,資訊服務業
1150605,6150,撼訊,48345,67.80,電腦及週邊設備業
1150605,6151,晉倫,55257,44.70,其他電子業
1150605,6154,順發,80080,13.90,電子通路業
1150605,6156,松上,107875,19.35,電子零組件業
1150605,6158,禾昌,55698,18.15,電子零組件業
1150605,6160,欣技,68489,17.75,電腦及週邊設備業
1150605,6161,捷波,56237,53.80,電腦及週邊設備業
1150605,6163,華電網,148439,53.70,資訊服務業
1150605,6167,久正,146000,12.00,光電業
1150605,6169,昱泉,23394,14.40,文化創意業
1150605,6170,統振,97260,53.20,通信網路業
1150605,6171,大城地產,100000,24.25,建材營造
1150605,6173,信昌電,172000,223.50,電子零組件業
1150605,6174,安碁,50000,43.70,電子零組件業
1150605,6175,立敦,150121,96.60,電子零組件業
1150605,6179,亞通,177324,23.75,其他
1150605,6180,橘子,175493,43.70,文化創意業
1150605,6182,合晶,593641,85.50,半導體業
1150605,6185,幃翔,149867,14.35,電子零組件業
1150605,6186,新潤,194907,40.85,建材營造
1150605,6187,萬潤,98193,1120.00,半導體業
1150605,6188,廣明,278358,84.10,電腦及週邊設備業
1150605,6190,萬泰科,187651,81.30,通信網路業
1150605,6194,育富,48000,34.25,電子零組件業
1150605,6195,詩肯,50192,26.60,居家生活
1150605,6198,瑞築,171400,20.65,建材營造
1150605,6199,天品,61760,90.10,其他
1150605,6203,海韻電,82401,71.10,電子零組件業
1150605,6204,艾華,23102,110.50,電子零組件業
1150605,6207,雷科,79761,144.50,電子零組件業
1150605,6208,日揚,94462,83.50,半導體業
1150605,6210,慶生,35048,21.05,電子零組件業
1150605,6212,理銘,102000,28.20,建材營造
1150605,6217,中探針,117210,254.00,電子零組件業
1150605,6218,豪勉,64262,36.80,通信網路業
1150605,6219,富旺,124967,12.95,建材營造
1150605,6220,岳豐,146462,33.60,電子零組件業
1150605,6221,晉泰,168601,24.70,資訊服務業
1150605,6222,立軒,95688,20.40,光電業
1150605,6223,旺矽,97981,5765.00,半導體業
1150605,6227,茂綸,76111,128.00,電子通路業
1150605,6228,全譜,26000,20.85,電腦及週邊設備業
1150605,6229,研通,40360,26.95,半導體業
1150605,6231,系微,45652,312.00,資訊服務業
1150605,6233,旺玖,81021,24.70,半導體業
1150605,6234,高僑,100386,47.35,光電業
1150605,6236,中湛,41654,18.40,數位雲端
1150605,6237,驊訊,79645,49.70,半導體業
1150605,6240,松崗,22867,18.40,資訊服務業
1150605,6241,鑫永洋,48700,10.45,通信網路業
1150605,6242,立康,31806,38.35,生技醫療
1150605,6244,茂迪,387041,28.70,光電業
1150605,6245,立端,146608,87.20,通信網路業
1150605,6246,臺龍,37851,16.10,光電業
1150605,6248,沛波,99956,18.95,鋼鐵工業
1150605,6259,百徽,28056,27.30,電子零組件業
