Date,SecuritiesCompanyCode,CompanyName,Capitals,ClosePrice,SecuritiesIndustryCode
1150609,3211,順達,154422,422.00,電腦及週邊設備業
1150609,3213,茂訊,58685,135.50,電腦及週邊設備業
1150609,3217,優群,90104,177.00,電子零組件業
1150609,3218,大學光,84724,134.50,生技醫療
1150609,3219,倚強科,71780,78.90,其他電子業
1150609,3221,台嘉碩,105062,63.90,通信網路業
1150609,3224,三顧,78172,37.60,電子通路業
1150609,3226,龍鋒,64430,48.85,電機機械
1150609,3227,原相,150502,219.50,半導體業
1150609,3228,金麗科,71511,171.00,半導體業
1150609,3230,錦明,86010,29.80,光電業
1150609,3232,昱捷,46567,23.50,電子通路業
1150609,3234,光環,111474,124.50,通信網路業
1150609,3236,千如,105000,56.50,電子零組件業
1150609,3252,海灣,50195,17.85,觀光餐旅
1150609,3259,鑫創,72965,17.15,半導體業
1150609,3260,威剛,329404,421.00,半導體業
1150609,3264,欣銓,490170,216.50,半導體業
1150609,3265,台星科,136261,175.50,半導體業
1150609,3268,海德威,34720,19.30,半導體業
1150609,3272,東碩,61176,16.70,電腦及週邊設備業
1150609,3276,宇環,69712,14.30,電子零組件業
1150609,3284,太普高,108482,20.35,其他
1150609,3285,微端,42735,31.15,其他電子業
1150609,3287,廣寰科,43970,35.00,電腦及週邊設備業
1150609,3288,點晶,16380,23.30,電子零組件業
1150609,3289,宜特,86746,175.00,其他電子業
1150609,3290,東浦,90215,54.00,電子零組件業
1150609,3293,鈊象,281801,800.00,文化創意業
1150609,3294,英濟,132015,38.75,電子零組件業
1150609,3297,杭特,36049,31.95,光電業
1150609,3303,岱稜,94090,51.70,其他電子業
1150609,3306,鼎天,50607,47.50,通信網路業
1150609,3310,佳穎,74948,70.20,電子零組件業
1150609,3313,斐成,221133,11.45,建材營造
1150609,3317,尼克森,90000,78.30,半導體業
1150609,3322,建舜電,137582,15.65,電子零組件業
1150609,3323,加百裕,99455,36.20,電腦及週邊設備業
1150609,3324,雙鴻,93076,1110.00,其他電子業
1150609,3325,旭品,110168,13.00,電腦及週邊設備業
1150609,3332,幸康,48104,64.30,電子零組件業
1150609,3339,泰谷,66568,46.65,光電業
1150609,3349,寶德,46071,18.65,電腦及週邊設備業
1150609,3354,律勝,70112,28.55,電子零組件業
1150609,3357,臺慶科,114936,298.00,電子零組件業
1150609,3360,尚立,76402,14.25,電子通路業
1150609,3362,先進光,147445,155.50,光電業
1150609,3363,上詮,113640,830.00,通信網路業
1150609,3372,典範,175324,20.35,半導體業
1150609,3373,熱映,47618,16.75,其他電子業
1150609,3374,精材,271364,241.00,半導體業
1150609,3379,彬台,38041,38.05,電機機械
1150609,3388,崇越電,74065,94.30,電子零組件業
1150609,3390,旭軟,79329,27.25,電子零組件業
1150609,3402,漢科,73047,137.00,其他電子業
1150609,3430,奇鈦科,33716,143.50,化學工業
1150609,3434,哲固,35754,31.95,光電業
1150609,3438,類比科,47165,69.40,半導體業
1150609,3441,聯一光,40039,59.10,光電業
1150609,3444,利機,44996,99.80,電子通路業
1150609,3455,由田,59850,215.50,光電業
1150609,3465,進泰電子,35329,32.65,其他電子業
1150609,3466,德晉,77892,33.55,通信網路業
1150609,3467,台灣精材,31106,68.30,半導體業
1150609,3479,安勤,72630,125.50,電腦及週邊設備業
1150609,3483,力致,99049,96.30,電腦及週邊設備業
1150609,3484,崧騰,78828,45.30,電子零組件業
1150609,3485,敘豐,38500,328.00,電子零組件業
1150609,3489,森寶,90452,21.85,建材營造
1150609,3490,單井,55006,34.60,光電業
1150609,3491,昇達科,68805,1810.00,通信網路業
1150609,3492,長盛,35531,22.20,電子零組件業
1150609,3498,陽程,61273,132.00,其他電子業
1150609,3499,環天科,54970,14.70,通信網路業
1150609,3508,位速,104311,19.20,其他電子業
1150609,3511,矽瑪,79972,24.80,電子零組件業
1150609,3512,皇龍,113072,20.65,建材營造
1150609,3516,亞帝歐,59560,23.65,光電業
1150609,3520,華盈,68846,19.15,電子零組件業
1150609,3521,台鋼建設,185765,12.45,建材營造
1150609,3522,御嵿,104096,11.50,觀光餐旅
1150609,3523,迎輝,64257,17.80,光電業
1150609,3526,凡甲,65850,345.00,電子零組件業
1150609,3527,聚積,44445,60.00,半導體業
1150609,3529,力旺,74686,3155.00,半導體業
1150609,3531,先益,61175,23.05,光電業
1150609,3537,堡達,56242,81.00,電子零組件業
1150609,3540,曜越,72458,27.20,電腦及週邊設備業
1150609,3541,西柏,56349,22.35,其他電子業
1150609,3546,宇峻,58427,81.60,文化創意業
1150609,3548,兆利,67744,97.00,電子零組件業
1150609,3551,世禾,62274,191.50,綠能環保
1150609,3552,同致,97918,50.00,其他電子業
1150609,3555,博士旺,39998,202.00,半導體業
1150609,3556,禾瑞亞,63702,71.50,半導體業
1150609,3558,神準,59060,136.00,通信網路業
1150609,3564,其陽,59123,49.60,通信網路業
1150609,3567,逸昌,33954,27.50,半導體業
1150609,3570,大塚,17097,188.00,資訊服務業
1150609,3577,泓格,63965,140.50,電腦及週邊設備業
1150609,3580,友威科,39470,101.00,其他電子業
1150609,3581,博磊,51006,141.00,半導體業
1150609,3587,閎康,71168,303.00,其他電子業
1150609,3594,磐儀,95948,45.70,電腦及週邊設備業
1150609,3597,映興,39236,26.95,電子零組件業
1150609,3609,三一東林,38419,28.90,電子零組件業
1150609,3611,鼎翰,47554,191.00,電腦及週邊設備業
1150609,3615,安可,68466,53.50,光電業
1150609,3623,富晶通,29185,23.65,光電業
1150609,3624,光頡,117340,112.50,電子零組件業
1150609,3625,西勝,114246,15.50,電腦及週邊設備業
1150609,3628,盈正,45000,71.40,其他電子業
1150609,3629,地心引力,32954,15.90,文化創意業
1150609,3630,新鉅科,204191,30.60,光電業
1150609,3631,晟楠,81820,33.50,電子零組件業
1150609,3632,研勤,40889,8.30,通信網路業
1150609,3646,艾恩特,39297,24.15,電子零組件業
1150609,3663,鑫科,108494,71.60,其他電子業
1150609,3664,安瑞-KY,71945,7.40,通信網路業
1150609,3666,光耀,138949,25.95,光電業
1150609,3672,康聯訊,40790,11.90,通信網路業
1150609,3675,德微,53057,311.50,半導體業
1150609,3680,家登,96092,519.00,半導體業
1150609,3684,榮昌,30304,58.90,通信網路業
1150609,3685,元創精密,79574,27.70,電機機械
1150609,3687,歐買尬,30060,80.60,數位雲端
1150609,3689,湧德,89390,122.00,電子零組件業
1150609,3691,碩禾,91883,167.00,光電業
1150609,3693,營邦,42990,535.00,電腦及週邊設備業
1150609,3707,漢磊,396581,75.30,半導體業
1150609,3709,鑫聯大投控,145569,77.70,電腦及週邊設備業
1150609,3710,連展投控,287250,5.90,電子零組件業
1150609,3713,新晶投控,88099,16.20,綠能環保
1150609,4102,永日,42373,17.80,生技醫療
1150609,4105,東洋,248649,74.10,生技醫療
1150609,4107,邦特,69298,117.00,生技醫療
1150609,4109,加捷生醫,118736,12.30,生技醫療
1150609,4111,濟生,59832,29.90,生技醫療
1150609,4113,聯上,231138,15.00,建材營造
1150609,4114,健喬,510175,30.50,生技醫療
1150609,4116,明基醫,44566,37.70,生技醫療
1150609,4120,友華,86747,45.85,生技醫療
1150609,4121,優盛,83111,13.80,生技醫療
1150609,4123,晟德,769034,37.80,生技醫療
1150609,4126,太醫,72600,79.30,生技醫療
1150609,4127,天良,45760,64.00,生技醫療
1150609,4128,中天,588170,15.00,生技醫療
1150609,4129,聯合,96437,90.10,生技醫療
1150609,4130,健亞,137887,25.90,生技醫療
1150609,4131,浩泰,39879,35.80,生技醫療
1150609,4138,曜亞,39930,51.50,生技醫療
1150609,4139,馬光-KY,45009,22.80,生技醫療
1150609,4147,中裕,273202,55.00,生技醫療
1150609,4153,鈺緯,58668,31.65,生技醫療
1150609,4154,樂威科-KY,38390,13.95,其他
1150609,4157,太景*-KY,711833,8.88,生技醫療
1150609,4160,訊聯基因,26690,40.60,生技醫療
1150609,4161,聿新科,59808,22.65,生技醫療
1150609,4162,智擎,145677,57.00,生技醫療
1150609,4163,鐿鈦,50700,117.00,生技醫療
1150609,4166,友霖,243035,23.30,生技醫療
1150609,4167,松瑞藥,310444,20.45,生技醫療
1150609,4168,醣聯,112521,25.10,生技醫療
1150609,4171,瑞基,58057,17.65,農業科技
1150609,4173,久裕,74574,18.40,生技醫療
1150609,4174,浩鼎,131579,28.75,生技醫療
1150609,4175,杏一,42323,53.40,生技醫療
1150609,4183,福永生技,23800,13.75,生技醫療
1150609,4188,安克,63332,10.75,生技醫療
1150609,4192,杏國,35164,21.10,生技醫療
1150609,4198,欣大健康,24108,37.85,生技醫療
1150609,4205,中華食,97649,72.50,食品工業
1150609,4207,環泰,198538,19.70,食品工業
1150609,4303,信立,94605,46.55,塑膠工業
1150609,4304,勝昱,61038,24.20,塑膠工業
1150609,4305,世坤,55014,44.20,塑膠工業
1150609,4401,東隆興,122692,13.65,紡織纖維
1150609,4402,郡都開發,67991,16.10,紡織纖維
1150609,4406,新昕纖,51912,9.92,紡織纖維
1150609,4413,飛寶企業,31314,16.75,紡織纖維
1150609,4416,三圓,73586,10.70,建材營造
1150609,4417,金洲,83971,46.10,紡織纖維
1150609,4419,皇家美食,169163,45.70,觀光餐旅
1150609,4420,光明,40455,38.30,紡織纖維
1150609,4430,耀億,56273,17.50,其他
1150609,4432,銘旺實,50589,16.55,紡織纖維
1150609,4433,興采,61299,20.30,紡織纖維
1150609,4442,竣邦-KY,32305,51.50,紡織纖維
1150609,4502,健信,57469,15.80,電機機械
1150609,4503,金雨,78313,37.85,電機機械
1150609,4506,崇友,177012,117.50,電機機械
1150609,4510,高鋒,108977,46.95,電機機械
1150609,4513,福裕,134361,15.20,電機機械
1150609,4523,永彰,64949,28.95,電機機械
1150609,4527,方土霖,76152,41.40,電機機械
1150609,4528,江興鍛,84165,15.85,電機機械
1150609,4529,淳紳,84549,5.15,其他
1150609,4530,宏易,35794,25.20,觀光餐旅
1150609,4533,協易機,158434,31.05,電機機械
1150609,4534,慶騰,86788,35.00,電機機械
1150609,4535,至興,75661,27.10,電機機械
1150609,4538,大詠城,59469,18.10,電機機械
1150609,4541,晟田,67647,47.00,其他
1150609,4542,科嶠,34586,345.50,電子零組件業
1150609,4543,萬在,59772,39.40,電機機械
1150609,4549,桓達,57002,111.50,電機機械
1150609,4550,長佳,37838,25.25,電機機械
1150609,4554,橙的,26327,30.50,其他電子業
1150609,4556,旭然,42302,50.30,其他
1150609,4558,寶緯,50000,19.00,電機機械
1150609,4561,健椿,58521,44.60,電機機械
1150609,4563,百德,54950,45.80,電機機械
1150609,4568,科際精密,31730,40.50,電機機械
1150609,4577,達航科技,49137,94.30,其他電子業
1150609,4580,捷流閥業,46803,81.80,電機機械
1150609,4584,君帆,30002,40.90,電機機械
1150609,4609,唐鋒,47946,5.78,居家生活
1150609,4702,中美實,72333,10.15,居家生活
1150609,4706,大恭,79030,31.70,化學工業
1150609,4707,磐亞,403715,20.50,化學工業
1150609,4711,永純,61056,17.90,化學工業
1150609,4714,永捷,178088,13.40,化學工業
1150609,4716,大立,94427,16.50,化學工業
1150609,4721,美琪瑪,74986,94.50,化學工業
1150609,4726,永昕,207251,27.10,生技醫療
1150609,4728,雙美,54463,379.00,生技醫療
1150609,4729,熒茂,79226,22.85,光電業
1150609,4735,豪展,41568,31.50,生技醫療
1150609,4741,泓瀚,34812,76.00,化學工業
1150609,4743,合一,480409,49.80,生技醫療
1150609,4744,皇將,56948,37.85,生技醫療
1150609,4745,合富-KY,77449,16.35,生技醫療
1150609,4747,強生,45461,55.00,生技醫療
1150609,4749,新應材,92732,991.00,半導體業
1150609,4754,國碳科,30283,39.40,化學工業
1150609,4760,勤凱,32218,392.50,其他電子業
1150609,4767,誠泰科技,31415,27.10,化學工業
1150609,4768,晶呈科技,47487,410.00,化學工業
1150609,4772,台特化,147681,283.50,化學工業
1150609,4806,桂田文創,99947,9.95,文化創意業
1150609,4903,聯光通,105343,41.15,通信網路業
1150609,4905,台聯電,29260,76.50,生技醫療
1150609,4907,富宇,118145,38.00,建材營造
1150609,4908,前鼎,78216,222.00,通信網路業
1150609,4909,新復興,93356,48.50,通信網路業
1150609,4911,德英,63719,31.70,生技醫療
1150609,4923,力士,33890,45.45,半導體業
1150609,4924,欣厚-KY,37164,12.05,綠能環保
1150609,4931,新盛力,65565,279.50,電腦及週邊設備業
1150609,4933,友輝,82611,69.60,光電業
1150609,4939,亞電,98200,65.60,電子零組件業
1150609,4946,辣椒,8852,104.00,文化創意業
1150609,4950,金耘國際,57729,16.05,鋼鐵工業
1150609,4951,精拓科,34148,104.50,半導體業
1150609,4953,緯軟,73147,143.00,資訊服務業
1150609,4966,譜瑞-KY,78957,691.00,半導體業
1150609,4971,IET-KY,39985,607.00,半導體業
1150609,4972,湯石照明,56888,16.70,光電業
1150609,4973,廣穎,65292,176.00,半導體業
1150609,4974,亞泰,72500,76.10,電子零組件業
1150609,4979,華星光,142359,560.00,通信網路業
1150609,4991,環宇-KY,120943,598.00,半導體業
1150609,4995,晶達,42592,45.25,光電業
1150609,5009,榮剛,602471,35.70,鋼鐵工業
1150609,5011,久陽,100673,17.75,鋼鐵工業
1150609,5013,強新,133416,27.40,鋼鐵工業
1150609,5014,建錩,183265,11.20,鋼鐵工業
1150609,5015,華祺,60639,24.15,鋼鐵工業
1150609,5016,松和,49622,25.20,鋼鐵工業
1150609,5201,凱衛,38674,29.45,資訊服務業
1150609,5202,力新,89094,16.35,資訊服務業
1150609,5205,中茂,13500,23.45,綠能環保
1150609,5206,坤悅,171517,22.70,建材營造
1150609,5209,新鼎,28551,173.00,其他
1150609,5210,寶碩,82177,31.10,資訊服務業
1150609,5211,蒙恬,32024,18.70,資訊服務業
1150609,5212,凌網,34633,47.00,資訊服務業
1150609,5213,亞昕,721334,23.50,建材營造
1150609,5220,萬達光電,39667,21.70,光電業
1150609,5223,安力-KY,44549,26.00,電腦及週邊設備業
1150609,5227,立凱-KY,68000,26.50,電子零組件業
1150609,5228,鈺鎧,38056,74.00,電子零組件業
1150609,5230,雷笛克光學,55976,17.95,光電業
1150609,5236,凌陽創新,60004,160.00,半導體業
1150609,5245,智晶,45127,26.40,光電業
1150609,5251,天鉞電,33733,31.25,光電業
1150609,5263,智崴,73936,106.00,文化創意業
1150609,5272,笙科,55276,21.00,半導體業
1150609,5274,信驊,37802,17855.00,半導體業
1150609,5276,達輝-KY,39500,18.50,其他
1150609,5278,尚凡*,300000,24.00,數位雲端
1150609,5287,數字,60310,147.50,數位雲端
1150609,5289,宜鼎,96355,1990.00,電腦及週邊設備業
1150609,5291,邑昇,39890,68.90,電子零組件業
1150609,5299,杰力,50888,101.00,半導體業
1150609,5301,寶得利,65890,6.83,觀光餐旅
1150609,5302,太欣,159888,11.10,半導體業
1150609,5309,系統電,230870,74.10,電子零組件業
1150609,5310,天剛,28943,26.65,資訊服務業
1150609,5312,寶島科,60059,96.50,生技醫療
1150609,5314,世紀*,292000,59.90,其他
1150609,5315,光聯,106351,22.55,光電業
1150609,5321,美而快,53179,40.30,數位雲端
1150609,5324,士開,226379,12.10,建材營造
1150609,5328,華容,172710,42.75,電子零組件業
1150609,5340,建榮,194893,92.00,電子零組件業
1150609,5344,立衛,79447,15.85,半導體業
1150609,5345,馥鴻,37795,29.25,其他
1150609,5347,世界,1867392,161.00,半導體業
1150609,5348,正能量智能,14775,14.80,運動休閒
1150609,5351,鈺創,328464,88.60,半導體業
1150609,5353,台林,75765,34.10,通信網路業
1150609,5355,佳總,166122,6.76,電子零組件業
1150609,5356,協益,103040,27.50,電腦及週邊設備業
1150609,5364,力麗店,63849,8.70,觀光餐旅
1150609,5371,中光電,390981,71.10,光電業
1150609,5381,光譜,207835,33.20,電機機械
1150609,5386,青雲,36080,548.00,電腦及週邊設備業
1150609,5392,能率,176562,44.80,光電業
1150609,5398,慕康生醫,49465,17.85,其他
1150609,5403,中菲,78176,93.40,資訊服務業
1150609,5410,國眾,92281,40.25,資訊服務業
1150609,5425,台半,263485,92.70,半導體業
1150609,5426,振發,143800,36.05,電腦及週邊設備業
1150609,5432,新門,20687,128.00,綠能環保
1150609,5438,東友,112536,19.25,電腦及週邊設備業
1150609,5439,高技,92976,363.50,電子零組件業
1150609,5443,均豪,164746,105.50,半導體業
1150609,5450,南良,122403,14.10,其他
1150609,5452,佶優,148763,33.35,其他電子業
1150609,5455,昇益,65501,24.60,建材營造
1150609,5457,宣德,196455,30.05,電子零組件業
1150609,5460,同協,58778,14.70,電子零組件業
1150609,5464,霖宏,71071,70.10,電子零組件業
1150609,5465,富驊,147682,26.45,電腦及週邊設備業
1150609,5468,凱鈺,58922,17.20,半導體業
1150609,5474,聰泰,39756,171.50,電腦及週邊設備業
1150609,5475,德宏,127127,261.00,電子零組件業
1150609,5478,智冠,156074,105.50,文化創意業
1150609,5481,新華,71402,19.35,其他
1150609,5483,中美晶,641221,153.50,半導體業
1150609,5487,通泰,24222,28.15,半導體業
1150609,5488,松普,91586,12.95,電子零組件業
1150609,5489,彩富,102706,39.50,其他電子業
1150609,5490,同亨,96152,28.75,電腦及週邊設備業
1150609,5493,三聯,43689,100.50,其他電子業
1150609,5498,凱崴,193548,63.30,電子零組件業
1150609,5508,永信建,217428,52.30,建材營造
1150609,5511,德昌,113440,73.60,建材營造
1150609,5512,力麒,766312,7.79,建材營造
1150609,5514,三豐,236118,13.90,建材營造
1150609,5516,雙喜,51545,10.80,建材營造
1150609,5520,力泰,59975,83.00,建材營造
1150609,5523,豐謙,155001,30.45,建材營造
1150609,5529,鉅陞,105769,22.65,建材營造
1150609,5530,龍巖,420084,50.10,其他
1150609,5536,聖暉*,124080,1105.00,其他電子業
1150609,5543,桓鼎-KY,46703,29.70,建材營造
1150609,5547,久舜,45288,21.85,建材營造
1150609,5548,安倉,57824,23.30,建材營造
1150609,5601,台聯櫃,64800,32.00,航運業
1150609,5603,陸海,104876,15.30,航運業
1150609,5604,中連,108782,31.00,其他
1150609,5609,中菲行,142884,83.90,航運業
1150609,5701,劍湖山,143000,5.53,觀光餐旅
1150609,5703,亞都,70239,14.35,觀光餐旅
1150609,5704,老爺知,58861,21.40,觀光餐旅
1150609,5864,致和證,454495,46.70,金融業
1150609,5878,台名,25024,39.05,金融業
1150609,5902,德記,94500,35.85,居家生活
1150609,5903,全家,223220,189.00,居家生活
1150609,5904,寶雅,106443,622.00,居家生活
1150609,5905,南仁湖,281623,8.02,觀光餐旅
1150609,6015,宏遠證,393240,19.10,金融業
1150609,6016,康和證,686595,29.30,金融業
1150609,6020,大展證,252353,22.50,金融業
1150609,6021,美好證,312390,39.20,金融業
1150609,6023,元大期,319976,100.00,金融業
1150609,6026,福邦證,396161,17.65,金融業
1150609,6028,公勝保經,25000,79.00,金融業
1150609,6101,寬魚國際,114618,40.60,文化創意業
1150609,6103,合邦,13604,36.80,半導體業
1150609,6104,創惟,91127,102.50,半導體業
1150609,6109,亞元,87825,11.25,通信網路業
1150609,6111,光聚晶電,109091,44.50,文化創意業
1150609,6113,亞矽,52549,24.75,電子通路業
1150609,6114,久威,43911,30.15,電子零組件業
1150609,6118,建達,90889,17.25,電子通路業
1150609,6121,新普,184970,415.00,電腦及週邊設備業
1150609,6122,擎邦,78091,47.80,電機機械
1150609,6123,上奇,62089,46.25,資訊服務業
1150609,6124,業強,182479,32.80,電子零組件業
1150609,6125,廣運,259011,62.40,電機機械
1150609,6126,信音,129770,40.95,電子零組件業
1150609,6127,九豪,108079,83.80,電子零組件業
1150609,6129,普誠,180943,15.60,半導體業
1150609,6130,上亞科技,46300,23.95,生技醫療
1150609,6134,萬旭,81882,34.15,電子零組件業
1150609,6138,茂達,75635,311.00,半導體業
1150609,6140,訊達,54897,23.45,資訊服務業
1150609,6143,振曜,86058,91.40,通信網路業
1150609,6144,得利影,38273,14.45,文化創意業
1150609,6146,耕興,101867,219.00,其他電子業
1150609,6147,頎邦,744593,251.00,半導體業
1150609,6148,驊宏資,46603,36.75,資訊服務業
1150609,6150,撼訊,48345,65.00,電腦及週邊設備業
1150609,6151,晉倫,55257,41.60,其他電子業
1150609,6154,順發,80080,13.85,電子通路業
1150609,6156,松上,107875,18.85,電子零組件業
1150609,6158,禾昌,55698,17.90,電子零組件業
1150609,6160,欣技,68489,17.10,電腦及週邊設備業
1150609,6161,捷波,56237,53.80,電腦及週邊設備業
1150609,6163,華電網,148439,51.90,資訊服務業
1150609,6167,久正,146000,11.80,光電業
1150609,6169,昱泉,23394,14.10,文化創意業
1150609,6170,統振,97260,52.30,通信網路業
1150609,6171,大城地產,100000,23.35,建材營造
1150609,6173,信昌電,172000,230.00,電子零組件業
1150609,6174,安碁,50000,48.95,電子零組件業
1150609,6175,立敦,150121,104.00,電子零組件業
1150609,6179,亞通,177324,23.40,其他
1150609,6180,橘子,175493,42.80,文化創意業
1150609,6182,合晶,593641,87.20,半導體業
1150609,6185,幃翔,149867,14.55,電子零組件業
1150609,6186,新潤,194907,40.05,建材營造
1150609,6187,萬潤,98193,1130.00,半導體業
1150609,6188,廣明,278358,81.80,電腦及週邊設備業
1150609,6190,萬泰科,187651,80.90,通信網路業
1150609,6194,育富,48000,32.40,電子零組件業
1150609,6195,詩肯,50192,26.10,居家生活
1150609,6198,瑞築,171400,20.65,建材營造
1150609,6199,天品,61760,96.20,其他
1150609,6203,海韻電,82401,70.00,電子零組件業
1150609,6204,艾華,23102,111.50,電子零組件業
1150609,6207,雷科,79761,122.50,電子零組件業
1150609,6208,日揚,94462,84.30,半導體業
1150609,6210,慶生,35048,21.30,電子零組件業
1150609,6212,理銘,102000,28.50,建材營造
1150609,6217,中探針,117210,251.50,電子零組件業
1150609,6218,豪勉,64262,33.05,通信網路業
1150609,6219,富旺,124967,13.10,建材營造
1150609,6220,岳豐,146462,33.80,電子零組件業
1150609,6221,晉泰,168601,24.25,資訊服務業
1150609,6222,立軒,95688,20.40,光電業
1150609,6223,旺矽,97981,5885.00,半導體業
1150609,6227,茂綸,76111,132.50,電子通路業
1150609,6228,全譜,26000,21.50,電腦及週邊設備業
1150609,6229,研通,40360,26.20,半導體業
1150609,6231,系微,45652,296.00,資訊服務業
1150609,6233,旺玖,81021,24.35,半導體業
1150609,6234,高僑,100386,45.10,光電業
1150609,6236,中湛,41654,18.40,數位雲端
1150609,6237,驊訊,79645,46.15,半導體業
1150609,6240,松崗,22867,18.35,資訊服務業
1150609,6241,鑫永洋,48700,10.95,通信網路業
1150609,6242,立康,31806,38.65,生技醫療
1150609,6244,茂迪,387041,28.40,光電業
1150609,6245,立端,146608,86.70,通信網路業
1150609,6246,臺龍,37851,15.65,光電業
1150609,6248,沛波,99956,18.50,鋼鐵工業
1150609,6259,百徽,28056,27.10,電子零組件業
