Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150608,6183,關貿,50304,4500723,90.80,90.80,89.00,89.10,-1.1000,182
1150608,6184,大豐電,50816,2349074,46.00,47.00,46.00,46.20,-0.8000,165
1150608,6189,豐藝,4023815,211170566,50.00,54.30,50.00,53.20,-1.1000,2997
1150608,6191,精成科,6277911,584974029,90.80,95.20,90.70,94.70,-5.8000,5480
1150608,6192,巨路,395038,49154320,121.00,128.50,121.00,126.50,-2.5000,603
1150608,6196,帆宣,1618289,765122628,457.00,489.00,457.00,487.50,-16.5000,3556
1150608,6197,佳必琪,7264645,2338819963,298.00,329.50,298.00,327.00,2.0000,8790
1150608,6201,亞弘電,55603,2605260,45.30,48.65,45.30,47.70,-1.3000,143
1150608,6202,盛群,3002963,150329005,49.70,51.90,49.50,51.70,-3.3000,2261
1150608,6205,詮欣,1802422,140144114,73.90,83.30,73.90,82.10,0.0000,1627
1150608,6206,飛捷,1812298,237205496,130.00,135.50,128.00,134.50,-7.0000,1583
1150608,6209,今國光,11897924,948195396,79.20,81.20,79.20,80.00,-7.9000,10109
1150608,6213,聯茂,7487353,1759324825,229.50,244.50,229.50,243.50,-11.0000,9793
1150608,6214,精誠,3052483,417351063,131.00,142.00,131.00,140.50,-4.0000,4032
1150608,6215,和椿,1937387,212438535,107.00,112.50,107.00,112.00,-6.0000,1814
1150608,6216,居易,214217,4852019,22.55,22.90,22.30,22.85,-0.7500,205
1150608,6224,聚鼎,1598561,122228224,75.80,77.70,75.80,76.70,-7.5000,1285
1150608,6225,天瀚,175333,4184858,23.60,24.05,23.20,23.65,0.0500,39
1150608,6226,光鼎,1487694,18739135,12.40,12.90,12.25,12.80,-0.8000,787
1150608,6230,尼得科超眾,175999,22549978,125.50,134.00,125.50,134.00,-5.0000,259
1150608,6235,華孚,1336843,54275409,39.85,41.40,39.85,41.30,-2.8500,1070
1150608,6239,力成,14379409,4409147229,304.50,312.50,304.50,309.00,-29.0000,22805
1150608,6243,迅杰,286181,8525218,29.30,30.50,29.30,30.40,-2.1000,302
1150608,6257,矽格,11533410,2323049186,201.00,205.50,201.00,201.00,-22.0000,14315
1150608,6269,台郡,9343237,580937081,61.30,65.20,61.30,64.50,-3.6000,6531
1150608,6271,同欣電,2518717,542067338,213.00,221.50,213.00,218.50,-18.0000,3765
1150608,6272,驊陞,416721,14698682,34.00,37.90,34.00,37.90,0.2000,292
1150608,6277,宏正,431929,31749066,69.50,76.00,69.50,75.50,-1.6000,402
1150608,6278,台表科,11854644,2292281839,186.00,200.00,186.00,197.50,-9.0000,10784
1150608,6281,全國電,149219,7658875,51.40,52.40,50.90,51.00,-1.1000,294
1150608,6282,康舒,45112268,2630328150,57.50,59.40,57.50,58.80,-5.0000,28803
1150608,6283,淳安,213142,5112267,23.65,24.40,23.60,24.30,-1.0500,163
1150608,6285,啟碁,9780056,2629813594,263.00,276.50,263.00,273.50,-18.5000,14431
1150608,6405,悅城,448227,31521193,68.40,76.30,68.40,72.00,-4.0000,385
1150608,6409,旭隼,7075377,6514498148,928.00,972.00,870.00,900.00,-28.0000,9800
1150608,6412,群電,5414590,503368484,88.20,95.70,88.20,94.00,-3.9000,4820
1150608,6414,樺漢,1965556,719391876,353.00,376.00,353.00,372.00,-12.0000,2697
1150608,6415,矽力*-KY,3698288,1941950644,524.00,534.00,524.00,524.00,-58.0000,5653
1150608,6416,瑞祺電通,617003,49426773,78.70,82.70,78.70,82.40,-5.0000,556
1150608,6426,統新,1089153,227925685,207.00,216.50,207.00,215.00,-14.5000,1180
1150608,6431,光麗-KY,70005,1248440,17.90,18.20,17.50,18.05,-0.4500,61
1150608,6438,迅得,953053,138583388,142.00,148.50,142.00,148.50,-9.0000,1366
1150608,6442,光聖,1145589,2170467245,1850.00,1970.00,1850.00,1970.00,-85.0000,5999
1150608,6443,元晶,12147906,439852890,35.95,37.00,35.95,36.15,-3.7500,8624
1150608,6446,藥華藥,3873609,3625164292,907.00,956.00,907.00,926.00,-11.0000,6957
1150608,6449,鈺邦,406227,136612708,334.00,346.00,334.00,337.00,-34.0000,784
1150608,6451,訊芯-KY,2760474,1662188678,600.00,615.00,600.00,600.00,-66.0000,6807
1150608,6456,GIS-KY,10886249,830202709,74.30,79.60,74.30,78.90,-3.6000,8169
1150608,6464,台數科,75489,5855164,75.80,78.40,75.80,78.10,0.1000,643
1150608,6472,保瑞,3431781,1304731882,363.50,393.50,362.50,391.00,19.5000,5663
1150608,6477,安集,982662,30752597,32.15,32.15,30.65,31.70,-2.0000,669
1150608,6491,晶碩,661467,208540436,307.00,320.00,307.00,320.00,-4.5000,1498
1150608,6504,南六,57354,2055529,35.00,36.55,35.00,35.85,-1.1000,58
1150608,6505,台塑化,8476427,444827988,52.80,53.50,51.90,52.60,-2.7000,10692
1150608,6515,穎崴,547718,4502722520,7585.00,8645.00,7585.00,8380.00,-45.0000,7342
1150608,6525,捷敏-KY,2214534,260592219,114.00,120.50,113.50,119.00,-2.0000,7829
1150608,6526,達發,828176,508685232,603.00,629.00,603.00,627.00,-42.0000,2844
1150608,6531,愛普*,933349,848505986,909.00,909.00,909.00,909.00,-101.0000,7328
1150608,6533,晶心科,689116,138637955,199.50,205.00,199.50,202.50,-19.0000,1288
1150608,6534,正瀚-創,281450,25039463,87.70,90.80,87.70,88.70,-2.0000,209
1150608,6541,泰福-KY,561937,23440260,41.80,43.00,40.70,41.75,-0.1500,605
1150608,6550,北極星藥業-KY,1520321,19988034,12.70,13.60,12.65,13.15,-0.2500,713
1150608,6552,易華電,514331,15266426,29.65,30.65,29.65,29.65,-3.2500,838
1150608,6558,興能高,1080899,33776000,29.95,32.80,29.95,32.45,-0.7500,861
1150608,6573,虹揚-KY,405233,6056979,14.50,15.55,14.50,15.05,-1.0500,241
1150608,6579,研揚,661523,98887874,148.00,151.50,147.50,149.50,-13.0000,858
1150608,6581,鋼聯,29902,3231061,109.00,109.00,107.50,108.00,-2.0000,43
1150608,6582,申豐,110589,3420174,31.00,31.40,30.70,31.05,-1.1000,326
1150608,6585,鼎基,3575246,425200727,106.50,123.00,106.50,123.00,11.0000,3438
1150608,6589,台康生技,1628037,69387659,40.20,43.75,40.20,43.45,-0.9000,984
1150608,6591,動力-KY,346225,19086520,53.80,56.80,53.80,56.20,-1.6000,304
1150608,6592,和潤企業,733975,46382482,62.30,63.90,62.30,63.70,-1.3000,933
1150608,6592A,和潤企業甲特,28800,2819651,97.00,98.00,97.00,98.00,0.5000,38
1150608,6592B,和潤企業乙特,6290,613767,97.60,97.60,97.60,97.60,0.0000,31
1150608,6598,ABC-KY,167737,4089894,23.20,24.95,23.20,24.50,0.0000,173
1150608,6605,帝寶,1096705,155918557,139.50,145.00,138.50,145.00,-1.0000,990
1150608,6606,建德工業,161242,4159090,24.85,26.45,24.85,26.45,0.0000,104
1150608,6614,資拓宏宇,134807,5358781,39.45,40.50,38.40,40.00,0.1500,125
1150608,6625,必應,225762,16578273,72.60,74.20,72.00,73.90,-0.8000,275
1150608,6641,基士德-KY,46413,843753,18.25,18.30,18.05,18.20,-0.5500,39
1150608,6645,金萬林-創,631325,8836904,12.20,14.20,12.20,14.20,1.2500,702
1150608,6655,科定,22058,2701914,127.00,127.00,120.50,120.50,-5.5000,23
1150608,6657,華安,146315,5426925,35.50,37.85,35.50,37.25,-1.4500,170
1150608,6658,聯策,1211250,220308062,168.50,192.00,168.50,188.50,0.0000,1292
1150608,6666,羅麗芬-KY,37020,1519925,40.30,41.80,39.55,41.60,-0.7500,39
1150608,6668,中揚光,554432,19662155,35.10,36.25,35.10,36.05,-2.9500,424
1150608,6669,緯穎,1928576,10078649265,5200.00,5330.00,5135.00,5275.00,-385.0000,20875
1150608,6670,復盛應用,277019,75284816,265.00,275.00,264.00,270.00,-6.0000,439
1150608,6671,三能-KY,64782,1720369,27.20,27.25,26.10,26.60,-0.3000,53
1150608,6672,騰輝電子-KY,3449911,716082423,197.50,218.00,197.50,217.00,-2.0000,5184
1150608,6674,鋐寶科技,44100,757139,16.65,18.00,16.65,17.20,-1.2000,43
1150608,6689,伊雲谷,548771,37659885,66.20,72.40,66.20,71.20,-2.3000,608
1150608,6691,洋基工程,734077,444809050,590.00,620.00,590.00,617.00,-25.0000,1731
1150608,6695,芯鼎,1193591,58137384,47.70,50.30,47.65,49.50,-3.3000,1043
1150608,6698,旭暉應材,1386774,57302613,41.20,42.50,41.20,41.20,-4.5500,1417
1150608,6706,惠特,3268305,563347037,171.00,176.00,171.00,173.00,-17.0000,3700
1150608,6715,嘉基,286689,116674527,400.00,421.00,398.00,421.00,-13.0000,532
1150608,6719,力智,1699336,372132402,216.00,223.50,215.50,219.50,-19.0000,1997
1150608,6722,輝創,92569,3557799,38.70,38.90,38.10,38.90,-0.7500,75
1150608,6742,澤米,1483563,79231344,52.20,55.90,52.20,54.50,-3.5000,1503
1150608,6743,安普新,390831,11333300,28.80,29.75,28.50,29.60,-0.6500,291
1150608,6753,龍德造船,764274,89742745,113.00,121.00,113.00,120.00,-3.0000,1044
1150608,6754,匯僑設計,52216,2372975,45.60,45.60,45.00,45.00,-0.6000,38
1150608,6756,威鋒電子,362651,32281066,87.50,91.80,86.20,91.40,-3.9000,421
1150608,6757,台灣虎航,6423234,334005890,52.40,53.10,51.30,52.20,-2.2000,4885
1150608,6768,志強-KY,899051,83831984,89.90,95.00,89.90,95.00,-0.5000,911
1150608,6770,力積電,104480847,7050617547,67.20,68.30,67.20,67.50,-7.1000,62995
1150608,6771,平和環保-創,66127,2731188,42.00,42.00,41.00,41.80,-0.7500,41
1150608,6776,展碁國際,491547,28885007,58.00,60.40,57.30,60.10,-1.1000,460
1150608,6781,AES-KY,1531072,1592903125,1030.00,1065.00,1025.00,1060.00,-75.0000,5943
1150608,6782,視陽,335689,66137935,192.50,200.50,192.50,200.50,0.0000,377
1150608,6789,采鈺,2767945,1311937276,462.00,489.00,462.00,487.50,-25.5000,7088
1150608,6790,永豐實,237500,9301017,38.75,39.35,38.75,39.25,-0.5000,210
1150608,6792,詠業,170162,11518876,68.00,69.00,66.20,67.90,-4.9000,194
1150608,6794,向榮生技,40021,3264334,82.50,82.50,80.80,81.90,-0.9000,30
1150608,6796,晉弘,44882,2681098,59.70,61.30,58.80,59.60,-1.4000,77
1150608,6799,來頡,749414,66326400,88.10,90.70,87.30,90.10,-6.9000,787
1150608,6805,富世達,1291612,2424622565,1760.00,1935.00,1760.00,1895.00,-55.0000,4094
1150608,6806,森崴能源,3737172,19104060,5.10,5.30,5.09,5.30,-0.3400,1806
1150608,6807,峰源-KY,9201,308552,33.70,33.80,33.15,33.50,-0.3000,10
1150608,6830,汎銓,392743,220726552,562.00,562.00,562.00,562.00,-62.0000,4262
1150608,6831,邁科,966863,685839965,670.00,730.00,670.00,715.00,-24.0000,1775
1150608,6834,天二科技,839706,55827598,63.00,73.30,63.00,68.20,-1.8000,618
1150608,6835,圓裕,216274,8138491,36.85,38.90,36.70,37.45,-1.1000,252
1150608,6838,台新藥,167052,4132215,24.20,25.20,24.05,25.20,0.0000,107
1150608,6854,錼創科技-KY創,546108,71674559,127.00,135.50,127.00,134.00,-6.0000,699
1150608,6861,睿生光電,864004,283850850,316.50,346.00,316.50,341.50,-10.0000,1119
1150608,6862,三集瑞-KY,2059700,394703829,184.50,197.00,184.50,191.50,-13.0000,2214
1150608,6863,永道-KY,121411,11886151,95.00,99.90,95.00,99.00,-5.0000,275
1150608,6869,雲豹能源,785739,62529959,78.00,81.00,77.70,80.90,-3.0000,952
1150608,6873,泓德能源,764011,66413956,84.30,89.70,84.30,87.00,-6.0000,911
1150608,6885,全福生技,1254147,31393284,24.00,25.85,24.00,25.40,-1.1500,773
1150608,6887,寶綠特-KY,21166,723876,33.80,34.40,33.80,34.40,-0.5500,20
1150608,6890,來億-KY,5514357,1335972243,222.50,255.00,222.50,249.50,7.0000,6280
1150608,6901,鑽石投資,7754472,120906767,13.70,15.70,13.65,15.70,1.4000,2533
1150608,6902,GOGOLOOK,274756,36997118,137.00,138.00,130.50,138.00,-5.0000,268
1150608,6906,現觀科,264322,24746080,91.00,95.70,91.00,93.90,-7.1000,274
1150608,6908,宏碁遊戲-創,7001,264036,37.20,38.50,37.20,38.50,-1.9500,8
1150608,6909,創控,665171,29620756,43.25,46.35,43.25,46.00,-2.0500,564
1150608,6914,阜爾運通,149697,20966491,139.00,141.00,139.00,140.00,-3.5000,312
1150608,6916,華凌,197601,3703876,19.50,19.50,18.45,18.75,-1.7000,134
1150608,6918,愛派司,65066,4740971,71.90,75.00,71.80,73.00,-1.2000,58
1150608,6919,康霈*,5470458,501857374,88.00,94.50,88.00,91.50,-4.5000,4742
1150608,6921,嘉雨思-創,22606,1600804,70.40,72.70,68.80,72.70,0.0000,27
1150608,6923,中台,156299,12056810,76.10,77.80,76.10,77.20,-1.5000,123
1150608,6924,榮惠-KY創,216232,30892610,142.00,149.50,141.50,146.00,-11.0000,194
1150608,6928,攸泰科技,149159,6455498,42.15,45.10,42.15,44.10,-2.5000,150
1150608,6931,青松健康,65571,2652819,41.20,41.20,40.00,40.65,-0.6500,63
1150608,6933,AMAX-KY,265655,40665673,151.50,157.00,151.00,155.00,-12.5000,352
1150608,6934,心誠鎂,135549,9358788,71.00,73.80,67.20,73.80,2.2000,111
1150608,6936,永鴻生技,48026,1638011,34.00,34.30,33.85,34.30,-0.2500,66
1150608,6937,天虹,875212,224908057,253.50,274.50,253.50,268.00,-13.5000,1591
1150608,6944,兆聯實業,969764,861783445,870.00,911.00,862.00,911.00,-28.0000,2895
1150608,6949,沛爾生醫-創,254728,172228741,610.00,694.00,610.00,677.00,19.0000,385
1150608,6951,青新-創,82852,6756190,81.60,82.60,80.60,81.40,-0.6000,115
1150608,6952,大武山,18369,660910,35.85,36.05,35.85,36.05,-0.4500,23
1150608,6955,邦睿生技-創,9001,1289141,144.00,144.00,142.50,143.50,-1.5000,9
1150608,6957,裕慶-KY,244760,46601785,182.00,195.00,182.00,191.50,0.0000,270
1150608,6958,日盛台駿,104262,1730960,16.20,17.40,16.20,16.40,-0.5000,82
1150608,6958A,日盛台駿甲特,14000,253000,18.05,18.10,18.05,18.05,-0.2500,10
1150608,6962,奕力-KY,3835143,127658503,32.60,33.80,32.60,33.60,-2.4500,2192
1150608,6965,中傑-KY,62603,5041080,79.50,81.70,79.50,81.70,0.0000,77
1150608,6969,成信實業*-創,98101,2631577,26.50,27.55,26.50,27.05,-0.5000,58
1150608,6988,威力暘-創,38026,558561,14.25,15.75,14.25,14.60,0.2500,22
1150608,6994,富威電力,317281,18973411,57.50,62.00,57.50,60.90,-1.8000,283
1150608,7610,聯友金屬-創,243199,397380815,1575.00,1780.00,1575.00,1780.00,30.0000,1452
1150608,7631,聚賢研發-創,36319,4427666,120.00,124.50,119.00,123.50,-3.0000,46
1150608,7705,三商餐飲,57700,1836011,31.35,32.20,31.25,31.75,-0.7500,184
1150608,7711,永擎,717541,258568574,354.00,371.00,354.00,371.00,-22.0000,1518
1150608,7721,微程式,519282,38236679,70.90,77.20,70.90,76.70,-1.6000,487
1150608,7722,LINEPAY,821434,239459262,298.00,303.00,278.00,291.50,-14.0000,1503
1150608,7730,暉盛-創,87382,15287890,167.00,181.00,167.00,179.50,-5.5000,86
1150608,7732,金興精密,11004,395383,36.00,36.00,35.60,35.60,-0.6500,12
1150608,7736,虎山,30175,2141995,72.50,72.50,70.70,70.90,-1.9000,53
1150608,7740,熙特爾-創,366750,60743837,158.00,172.50,158.00,170.50,-2.0000,444
1150608,7749,意騰-KY,395168,171287199,428.00,444.00,425.00,443.50,-21.5000,985
1150608,7750,新代,257338,554119660,2040.00,2220.00,2040.00,2185.00,-75.0000,1571
1150608,7760,享溫馨,61726,1933133,31.00,31.75,31.00,31.10,-0.9500,53
1150608,7765,中華資安,118397,29968678,248.00,259.00,247.50,253.00,-6.0000,204
1150608,7768,頌勝科技,281677,107715692,367.00,400.00,367.00,399.00,-7.5000,567
1150608,7769,鴻勁,942525,6531555375,6595.00,7270.00,6595.00,7035.00,-240.0000,11766
1150608,7780,大研生醫*,2334657,41907598,17.60,18.40,17.45,18.00,-0.1500,1265
1150608,7786,東方風能,323576,38975377,115.50,123.50,115.50,120.00,-5.0000,336
1150608,7788,松川精密,6900617,1619715704,202.00,246.00,202.00,246.00,22.0000,7520
1150608,7791,皇家可口,283718,19154722,67.60,68.00,67.10,67.50,-1.7000,271
1150608,7795,長廣,275318,98496323,355.00,380.00,343.00,365.00,-15.0000,568
1150608,7799,禾榮科,1519199,592848584,359.00,408.00,359.00,377.50,-12.5000,2818
1150608,7803,雲象科技-創,140469,3143520,21.10,22.85,21.10,22.80,-0.4500,79
1150608,7818,溢泰實業,358682,22428961,60.60,63.90,60.60,63.20,-1.1000,297
1150608,7821,神數,266743,11505318,42.50,44.45,42.50,43.60,-1.7500,205
1150608,7822,倍利科,373265,386950230,1035.00,1050.00,1035.00,1035.00,-115.0000,3216
1150608,7823,奧義賽博-KY創,59262,5162524,87.00,92.00,85.50,90.00,-4.1000,79
1150608,7827,漢康-KY創,1704086,261804664,157.00,157.00,147.00,156.50,-3.0000,564
1150608,8011,台通,1192719,21257308,17.30,18.25,17.30,18.05,-0.8500,638
1150608,8016,矽創,1391999,389801298,274.50,287.00,274.00,285.00,-18.5000,2451
1150608,8021,尖點,1941008,848404246,412.50,460.00,412.50,460.00,2.0000,2713
1150608,8028,昇陽半導體,4245639,1290797297,304.00,304.00,304.00,304.00,-33.5000,5205
1150608,8033,雷虎,2710600,344474891,123.00,129.50,123.00,129.00,-5.5000,3106
1150608,8039,台虹,8462620,1083705665,126.50,131.50,126.50,130.50,-10.0000,7675
1150608,8045,達運光電,687372,41183024,61.20,61.80,59.20,60.70,-5.0000,461
1150608,8046,南電,15131933,12346249949,761.00,853.00,761.00,831.00,-14.0000,25881
1150608,8070,長華*,18547867,1078093975,56.50,59.60,56.50,59.30,-3.4000,11200
1150608,8072,陞泰,595508,16782458,27.55,29.05,27.10,28.95,-0.4500,512
1150608,8081,致新,1140203,296719560,263.00,265.50,255.50,260.50,-20.0000,1762
1150608,8101,華冠,6444,97290,15.00,15.30,15.00,15.30,-0.9000,13
1150608,8103,瀚荃,1599504,154658128,91.40,102.50,91.40,99.10,-1.9000,1476
1150608,8104,錸寶,2666923,105555073,38.80,40.60,38.80,40.25,-2.8500,2097
1150608,8105,凌巨,15570556,306251603,18.50,20.60,18.50,19.70,-0.7000,6373
1150608,8110,華東,8560860,439648780,50.90,52.10,50.90,51.60,-4.9000,5969
1150608,8112,至上,21743961,1841359918,83.70,86.10,83.60,84.70,-7.9000,17702
1150608,8112A,至上甲特,14122,654199,46.30,46.35,46.30,46.35,0.0000,9
1150608,8114,振樺電,463086,95636389,206.50,206.50,206.50,206.50,-22.5000,1100
1150608,8131,福懋科,3848238,243003336,62.10,64.40,62.10,63.80,-5.1000,3116
1150608,8150,南茂,6050289,527585283,87.20,87.20,87.20,87.20,-9.6000,8379
1150608,8162,微矽電子-創,589668,38098531,63.70,66.80,63.70,66.50,-4.2000,514
1150608,8163,達方,3503701,131324181,36.60,39.55,36.35,39.00,-1.3500,2499
1150608,8201,無敵,173531,2237676,12.50,13.30,12.50,13.30,-0.5500,129
1150608,8210,勤誠,2323580,3110805480,1235.00,1405.00,1235.00,1375.00,5.0000,5540
1150608,8213,志超,1128508,38816572,34.05,35.05,33.65,34.75,-2.3500,934
1150608,8215,明基材,2355762,64034810,26.70,27.95,26.70,27.85,-1.8000,2195
1150608,8222,寶一,590552,20637774,34.55,35.95,33.80,35.70,-1.1500,456
1150608,8249,菱光,671404,33273527,48.00,52.00,48.00,51.50,-1.8000,667
1150608,8261,富鼎,4924984,762087991,154.00,158.00,154.00,156.00,-15.0000,5029
1150608,8271,宇瞻,3143391,644328904,200.00,210.50,200.00,210.00,-12.0000,3626
1150608,8341,日友,293735,22835380,76.80,78.50,76.80,77.90,-1.1000,396
1150608,8367,建新國際,71635,2871372,40.00,40.50,39.50,40.20,-0.8000,60
1150608,8374,羅昇,1096702,97998306,88.50,91.20,88.50,90.20,-8.1000,1096
1150608,8404,百和興業-KY,492747,8359043,16.10,17.40,16.10,17.30,-0.1500,297
1150608,8411,福貞-KY,290312,3367551,11.20,12.15,11.20,12.15,0.0500,210
1150608,8422,可寧衛*,12955716,348432446,26.10,27.20,26.10,26.95,-1.1500,6576
1150608,8429,金麗-KY,412847,2719071,6.40,6.70,6.40,6.62,-0.1400,212
1150608,8438,昶昕,794553,60601588,75.40,79.50,75.40,79.20,-4.5000,405
1150608,8442,威宏-KY,311702,12607603,40.95,41.55,39.60,40.65,-0.9000,188
1150608,8443,阿瘦,4428,50310,11.35,11.35,11.35,11.35,-0.0500,159
1150608,8454,富邦媒,3356913,1253548923,336.50,388.00,336.50,388.00,35.0000,8880
1150608,8462,柏文,188306,25907558,138.50,139.00,135.00,139.00,-0.5000,239
1150608,8463,潤泰材,56102,1227640,21.65,22.10,21.65,21.80,-0.6000,56
1150608,8464,億豐,1256336,410139221,321.50,331.00,312.00,327.50,-1.0000,1244
1150608,8466,美吉吉-KY,51548,783914,14.90,15.80,14.90,15.60,-0.8000,49
1150608,8467,波力-KY,24643,3055393,120.00,129.00,120.00,129.00,-0.5000,164
1150608,8473,山林水,3578725,186418653,49.05,54.50,49.05,53.90,-0.5000,2877
1150608,8476,台境*,952645,16096859,15.75,17.30,15.40,17.30,1.5500,488
1150608,8478,東哥遊艇,322175,50330739,153.00,159.50,152.50,159.50,-3.0000,449
1150608,8481,政伸,45650,1867435,41.05,41.20,40.75,40.75,-0.6000,38
1150608,8482,商億-KY,3001,148196,49.85,49.85,48.45,48.45,0.0000,4
1150608,8487,愛爾達-創,55665,4374718,78.00,78.80,78.00,78.80,-1.2000,82
1150608,8488,吉源-KY,3492,33348,9.64,9.64,9.64,9.64,-0.2300,10
1150608,8499,鼎炫-KY,94210,25519942,268.00,276.00,265.00,273.50,-19.0000,1680
1150608,8926,台汽電,8618509,571018432,63.80,67.70,63.60,66.90,-2.7000,6641
1150608,8940,新天地,70114,1148399,16.40,16.50,16.30,16.35,-0.5000,207
1150608,8996,高力,5831697,6541513175,1015.00,1230.00,1015.00,1210.00,85.0000,10310
1150608,9103,美德醫療-DR,9476326,57824719,5.60,6.40,5.58,6.06,0.2100,2950
1150608,910322,康師傅-DR,63265,1546175,23.45,24.90,23.45,24.90,-0.0500,56
1150608,9105,泰金寶-DR,16345071,169171076,10.35,10.35,10.35,10.35,-1.1000,6117
1150608,910861,神州-DR,192452,896876,4.53,4.75,4.53,4.63,-0.3400,84
1150608,9110,越南控-DR,124076,455900,3.60,3.88,3.60,3.80,-0.1500,48
1150608,911608,明輝-DR,433853,1427873,3.20,3.45,3.17,3.35,-0.1600,175
1150608,911622,泰聚亨-DR,135251,523551,3.80,4.05,3.80,3.87,-0.2800,72
1150608,911868,同方友友-DR,213006,267307,1.26,1.27,1.24,1.25,-0.0400,72
1150608,912000,晨訊科-DR,1839974,5164695,2.64,2.90,2.64,2.85,-0.0400,404
1150608,9136,巨騰-DR,6494823,111336564,15.70,17.75,15.25,17.75,1.6000,2018
1150608,9802,鈺齊-KY,1135475,88278495,74.90,79.00,74.90,77.70,-1.3000,872
1150608,9902,台火,218774,2942588,13.00,13.70,13.00,13.60,-0.6000,222
1150608,9904,寶成,21151181,547285763,25.80,26.05,25.55,25.90,-0.5500,6538
1150608,9905,大華,350510,7158937,20.45,20.55,20.35,20.45,-0.2000,171
1150608,9906,欣巴巴,392383,16605280,39.60,43.90,39.60,42.30,-0.3000,391
1150608,9907,統一實,4160019,68286308,16.20,16.55,16.20,16.45,-0.2000,1653
1150608,9908,大台北,327024,9564733,29.35,29.35,29.05,29.25,-0.2000,265
1150608,9910,豐泰,8302615,642567234,73.90,79.30,73.90,78.50,1.6000,6614
1150608,9911,櫻花,579221,48482752,83.80,84.10,82.80,84.00,-0.6000,602
1150608,9912,偉聯,67986,833509,11.60,12.55,11.60,12.55,0.0000,87
1150608,9914,美利達,1681554,113141297,65.00,68.60,65.00,68.00,-1.1000,1248
1150608,9917,中保科,825033,95989764,115.50,117.50,115.00,116.50,0.0000,757
1150608,9918,欣天然,44505,1940563,43.50,44.05,43.05,43.80,-1.1500,55
1150608,9919,康那香,678955,9478909,13.80,14.15,13.50,14.00,-0.2000,377
1150608,9921,巨大,1851520,129563721,68.80,71.50,67.90,70.60,-0.2000,1551
1150608,9924,福興,274523,11742530,42.95,43.10,42.10,42.80,-0.4000,352
1150608,9925,新保,438545,17630330,40.20,40.35,40.05,40.20,-0.2500,274
1150608,9926,新海,43430,2124665,49.00,49.10,48.75,48.90,-0.2500,44
1150608,9927,泰銘,241923,16737183,69.70,70.10,68.00,68.90,-0.8000,216
1150608,9928,中視,44683,798354,17.75,18.15,17.70,17.90,0.0000,70
1150608,9929,秋雨,48612,556759,11.35,11.55,11.20,11.20,-0.1500,25
1150608,9930,中聯資源,133684,9181968,68.80,69.10,68.10,68.70,-0.8000,162
1150608,9931,欣高,58638,2023349,34.75,34.75,34.25,34.45,-0.6500,186
1150608,9933,中鼎,8591690,357293511,41.40,42.60,40.65,41.80,-1.6500,5534
1150608,9934,成霖,3175929,33864286,10.50,10.90,10.45,10.75,-0.3000,1025
1150608,9935,慶豐富,263957,4971039,18.60,19.20,18.55,19.00,-0.3000,200
1150608,9937,全國,96677,5379008,54.70,56.20,54.70,55.80,0.1000,84
1150608,9938,百和,1593566,71324320,44.00,45.25,43.60,45.00,-0.5500,988
1150608,9939,宏全,1057297,132751168,122.50,127.00,122.50,126.00,-1.5000,1035
1150608,9940,信義,1185006,23593893,19.35,19.65,19.05,19.30,-0.2000,552
1150608,9941,裕融,6820137,552349506,79.20,83.00,77.90,83.00,1.1000,5455
1150608,9941A,裕融甲特,42680,2151308,50.20,50.50,50.20,50.50,0.1000,25
1150608,9942,茂順,147993,17464218,118.50,118.50,117.00,118.50,-2.0000,165
1150608,9943,好樂迪,110288,6223773,56.40,57.10,55.80,56.60,-0.8000,139
1150608,9944,新麗,52907,888446,16.70,17.05,16.60,16.80,-0.1500,79
1150608,9945,潤泰新,9884908,242706626,24.55,24.75,24.15,24.60,-0.5500,3380
1150608,9946,三發地產,1092324,18315098,16.80,16.95,16.40,16.85,-0.3000,462
1150608,9955,佳龍,283823,7683078,26.05,27.85,26.05,27.40,-1.0000,532
1150608,9958,世紀鋼,5631722,640347886,111.00,116.00,111.00,115.00,-6.0000,4683
